IMP_ID,filename,genre_terms,num_genres,desc_tags,num_desc_tags
290,20236-220.jpg,"['narrative', 'emblem / symbol']",2,"['fabric', 'number of figures - 2', 'angel', 'nude', 'Alphabet W']",5
291,21870-20.jpg,[],0,[],0
292,20178-40.jpg,['portrait'],1,"['woman', 'number of figures - 1', 'fan', '1558-1603, Elizabethan']",4
293,21780-10.jpg,[],0,[],0
294,20162-30.jpg,['still life'],1,"['geometric', 'scrollwork']",2
295,21116-30.jpg,[],0,[],0
296,20119-30.jpg,['portrait'],1,"['woman', 'number of figures - 2', 'man', 'couple', 'handkerchief', 'fan', '1603-1625, Jacobean']",7
297,30028-30.jpg,['portrait'],1,"['glove (in hand)', '1603-1625, Jacobean', 'number of figures - 1', 'man', 'outdoor']",5
298,21222-10.jpg,[],0,[],0
299,21391-10.jpg,[],0,[],0
300,30388-10.jpg,['portrait'],1,"['column', 'indoor', 'number of figures - 1', '1660-1680, Restoration', 'arch', 'woman', 'flower', 'table', 'vase']",9
301,30231-20.jpg,['narrative'],1,"['horn', '1603-1625, Jacobean', 'outdoor', 'man', 'woman', 'breast (exposed)', 'number of figures - 2', 'horse', 'switch / whip']",9
302,30054-30.jpg,['narrative'],1,"['number of figures - 1', 'man', 'cloud', 'crepuscular ray', 'Christ', 'biblical', 'star']",7
303,30355-10.jpg,['portrait'],1,"['outdoor', 'number of figures - 1', 'man', '1625-1660, Caroline / Interregnum']",4
304,30172-30.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'number of figures - 1', 'man', 'outdoor', 'plant, unspecified']",5
305,30184-20.jpg,['still life'],1,"['other decorative element', 'flower']",2
306,21850-60.jpg,[],0,[],0
307,22443-20.jpg,[],0,[],0
308,21170-30.jpg,[],0,[],0
309,30340-10.jpg,['narrative'],1,"['rock', 'outdoor', 'number of figures - 2', 'sheep ', 'bag', 'man', 'king', '1200-1558, medieval / early Tudor', 'shepherd', 'staff / walking stick', 'crown']",11
310,30152-10.jpg,['narrative'],1,"['musician', 'flooring', 'chair', '1558-1603, Elizabethan', 'stringed instrument', 'hill', 'table', 'woman', 'number of figures - 5 or more', 'window', 'man', 'building, other', 'plant, unspecified', 'arch', 'tree', 'plate / platter']",16
311,30347-10.jpg,['portrait'],1,"['outdoor', 'number of figures - 1', 'man', '1603-1625, Jacobean']",4
312,30418-10.jpg,['portrait'],1,"['cityscape', '1660-1680, Restoration', 'chimney', 'number of figures - 1', 'fan', 'woman', 'outdoor', 'flower', 'building, other', 'door / doorway', 'house', 'window']",12
313,21977-10.jpg,[],0,[],0
314,21196-20.jpg,[],0,[],0
315,20156-20.jpg,['portrait'],1,"['plant, unspecified', 'hill', 'number of figures - 1', 'man', '1603-1625, Jacobean']",5
316,20134-20.jpg,['portrait'],1,"['number of figures - 1', 'man', '1603-1625, Jacobean']",3
317,21737-10.jpg,[],0,[],0
318,30290-40.jpg,['portrait'],1,"['woman', 'number of figures - 1', '1200-1558, medieval / early Tudor']",3
319,31674-30.jpg,['portrait'],1,"['woman', '1625-1660, Caroline / Interregnum', 'fan', 'number of figures - 1', 'outdoor']",5
320,20074-10.jpg,['portrait'],1,"['plant, unspecified', 'number of figures - 1', 'man', '1603-1625, Jacobean']",4
321,20193-20.jpg,['portrait'],1,"['number of figures - 1', 'man', 'glove (in hand)', '1603-1625, Jacobean']",4
322,30357-20.jpg,['portrait'],1,"['number of figures - 1', 'queen', 'orb', '1558-1603, Elizabethan', 'scepter', 'woman']",6
323,21729-10.jpg,[],0,[],0
324,20204-10.jpg,['narrative'],1,"['1603-1625, Jacobean', 'hat (not on head)', 'man', 'number of figures - 2', 'cloud', 'hill', 'cup / glass', 'pitcher / jug']",8
325,20755-10.jpg,['narrative'],1,"['wheel', 'cityscape', 'man', 'door / doorway', 'military figure', 'window', 'wall', 'number of figures - 4', 'city / town, other', 'battle', 'outdoor', 'hill', 'plant, unspecified', 'water, inland', 'cannon']",15
326,20848-20.jpg,['portrait'],1,"['flooring', 'window', 'religious observance / event', 'period unknown', 'number of figures - 1', 'woman', 'chair', 'table', 'indoor', 'book']",10
327,30431-30.jpg,['portrait'],1,"['number of figures - 1', 'fan', 'woman', '1625-1660, Caroline / Interregnum']",4
328,20879-40.jpg,['portrait'],1,"['1660-1680, Restoration', 'man', 'number of figures - 4']",3
329,30292-150.jpg,['emblem / symbol'],1,"['Alphabet O', 'arabesque']",2
330,21691-20.jpg,[],0,[],0
331,21745-10.jpg,[],0,[],0
332,30305-10.jpg,['narrative'],1,"['steeple', 'man', 'altar / lectern / podium / pulpit', 'wall', 'window', 'gate', 'city / town, other', 'cross', 'tree', 'arabesque', 'clergy', 'crown', 'cloud', 'fire', 'tower', 'smoke', 'church', 'bush / hedge', 'religious object, other', 'chimney', 'flag', 'bird, unspecified', 'number of figures - indeterminate', 'flower', '1200-1558, medieval / early Tudor', 'door / doorway', 'religious observance / event', 'outdoor', 'staff / walking stick', 'building, other', 'flooring']",31
333,20247-20.jpg,['narrative'],1,"['deer', 'dog', 'horse', 'door / doorway', 'house', 'window', 'hunt', '1603-1625, Jacobean', 'man', 'number of figures - 3', 'woman', 'stool', 'bush / hedge', 'plant, unspecified', 'tree', 'object, indeterminate', 'spinning wheel / distaff', 'stick']",18
334,21719-40.jpg,[],0,[],0
335,20669-40.jpg,['architecture'],1,"['amphitheater / coliseum', 'flooring', 'stage']",3
336,20649-10.jpg,['portrait'],1,"['breast (exposed)', '1660-1680, Restoration', 'number of figures - 1', 'woman', 'other decorative element']",5
337,30224-10.jpg,['portrait'],1,"['number of figures - 1', 'man', 'outdoor', '1603-1625, Jacobean', 'glove (in hand)']",5
338,20148-10.jpg,['portrait'],1,"['man', 'horse', 'period unknown', 'armor', 'military figure', 'number of figures - 1', 'plant, unspecified']",7
339,30089-40.jpg,['portrait'],1,"['woman', 'outdoor', '1558-1603, Elizabethan', 'fan', 'number of figures - 1', 'flower']",6
340,20983-10.jpg,['narrative'],1,"['spear', 'flag', 'woodwind instrument', 'percussion instrument', 'number of figures - 5 or more', 'musician', 'military figure', 'man', '1603-1625, Jacobean', 'procession']",10
341,31911-30.JPG,['portrait'],1,"['woman', 'window', 'religious observance / event', [], '1680-onward, late Stuart / Georgian', 'number of figures - 1', 'indoor']",7
342,20767-20.jpg,['emblem / symbol'],1,"['flower', 'geometric']",2
343,30075-10.jpg,['portrait'],1,"['number of figures - 1', '1660-1680, Restoration', 'man']",3
344,30030-20.jpg,['portrait'],1,"['number of figures - 1', 'glove (in hand)', '1558-1603, Elizabethan', 'woman']",4
345,30037-40.jpg,['portrait'],1,"['number of figures - 1', 'flooring', 'man', '1603-1625, Jacobean', 'vegetable', 'indoor']",6
346,30198-10.jpg,['portrait'],1,"['woman', '1603-1625, Jacobean', 'fan', 'couple', 'number of figures - 2', 'man', 'outdoor', 'handkerchief']",8
347,21670-10.jpg,[],0,[],0
348,20651-10.jpg,[],0,[],0
349,30292-140.jpg,['emblem / symbol'],1,"['Alphabet N', 'arabesque']",2
350,21711-10.jpg,[],0,[],0
351,30174-10.jpg,['architecture'],1,"['chimney', 'man', 'bridge', 'outdoor', 'tree', 'garden', 'swan', 'military figure', 'hat (not on head)', 'arbor / bower', '1603-1625, Jacobean', 'number of figures - 5 or more', 'woman', 'water, inland', 'door / doorway', 'house', 'railing', 'wall', 'window', 'table', 'cup / glass', 'pitcher / jug', 'ax', 'dinghy']",24
352,30378-10.jpg,['narrative'],1,"['man', '1660-1680, Restoration', 'horse', 'bush / hedge', 'smoke', 'number of figures - 4', 'forest', 'plant, unspecified', 'outdoor', 'hill', 'woman', 'chimney', 'door / doorway', 'house', 'window', 'spinning wheel / distaff', 'switch / whip', 'ax']",18
353,21250-20.jpg,[],0,[],0
354,21717-30.jpg,[],0,[],0
355,31826-20.jpg,['portrait'],1,"['1660-1680, Restoration', 'outdoor', 'fan', 'number of figures - 1', 'woman', 'handkerchief', 'plant, unspecified']",7
356,21292-10.jpg,[],0,[],0
357,21768-60.jpg,[],0,[],0
358,20915-20.jpg,[],0,[],0
359,21688-10.jpg,[],0,[],0
360,20903-20.jpg,['still life'],1,"['flower', 'geometric']",2
361,21335-20.jpg,[],0,[],0
362,21943-10.jpg,[],0,[],0
363,30298-10.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'outdoor', 'number of figures - 1', 'man', 'plant, unspecified']",5
364,21123-20.jpg,[],0,[],0
365,30419-20.jpg,['portrait'],1,"['hill', 'outdoor', 'man', 'door / doorway', 'forest', 'castle', 'road', 'number of figures - 1', 'hat (not on head)', 'cloud', '1660-1680, Restoration', 'window']",12
366,21930-20.jpg,[],0,[],0
367,21151-20.jpg,[],0,[],0
368,20164-10.jpg,['portrait'],1,"['1200-1558, medieval / early Tudor', 'armor', 'king', 'man', 'number of figures - 1', 'crown', 'orb', 'sword, unsheathed or on ground']",8
369,30422-10.jpg,['narrative'],1,"['cup / glass', 'pitcher / jug', 'number of figures - 2', 'field', 'hat (not on head)', 'man', 'cloud', 'bell', 'outdoor', '1603-1625, Jacobean']",10
370,20099-30.jpg,['portrait'],1,"['scroll', 'man', 'number of figures - 1', '1200-1558, medieval / early Tudor']",4
371,20970-20.jpg,['portrait'],1,"['window', 'battle', 'fortification', 'horse', '1660-1680, Restoration', 'military figure', 'man', 'foliage (separate from plant)', 'outdoor', 'cloud', 'number of figures - 5 or more', 'gun', 'flag', 'sword, unsheathed or on ground']",14
372,20963-10.jpg,['portrait'],1,"['building, other', 'column', 'door / doorway', 'stairs', '1660-1680, Restoration', 'fan', 'couple', 'Cupid', 'man', 'number of figures - 3', 'woman', 'flower', 'plant, unspecified']",13
373,21666-20.jpg,['narrative'],1,"['nude', 'devil / demon', 'man', 'number of figures - indeterminate', 'woman', 'fire', 'hellmouth']",7
374,30354-50.jpg,['portrait'],1,"['1603-1625, Jacobean', 'woman', 'fan', 'number of figures - 1']",4
375,20093-10.jpg,[],0,"['flooring', '1558-1603, Elizabethan', 'number of figures - 1', 'woman', 'bench', 'spinning wheel / distaff']",6
376,21387-40.jpg,[],0,[],0
377,20079-60.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'man', 'number of figures - 1']",3
378,21115-40.jpg,[],0,[],0
379,20759-20.jpg,['portrait'],1,"['1603-1625, Jacobean', 'number of figures - 1', 'woman']",3
380,21973-10.jpg,[],0,[],0
381,21718-30.jpg,[],0,[],0
382,21169-20.jpg,[],0,[],0
383,30359-10.jpg,['portrait'],1,"['number of figures - 1', 'man', '1558-1603, Elizabethan', 'flooring']",4
384,20922-20.jpg,"['portrait', 'narrative']",2,"['number of figures - indeterminate', 'battle', 'period unknown', 'horse', 'tower', 'man', 'military figure', 'fortification', 'window', 'outdoor', 'cloud', 'smoke', 'flag', 'gun']",14
385,21168-20.jpg,[],0,[],0
386,30293-110.jpg,['emblem / symbol'],1,"['Alphabet K', 'arabesque', 'foliage (separate from plant)']",3
387,21249-20.jpg,[],0,[],0
388,21783-10.jpg,[],0,[],0
389,20808-10.jpg,['portrait'],1,"['1680-onward, late Stuart / Georgian', 'figure, gender unspecified', 'man', 'number of figures - 3']",4
390,20264-10.jpg,"['allegory', 'narrative']",2,"['unicorn', 'period unknown', 'geometric', 'man', 'number of figures - 1', 'pope', 'throne', 'cloud', 'religious object, other', 'key', 'staff / walking stick']",11
391,20727-20.jpg,['narrative'],1,"['tree', 'plant, unspecified', 'hill', 'forest', 'outdoor', 'number of figures - indeterminate', 'military figure', 'man', 'corpse', '1625-1660, Caroline / Interregnum', 'battle', 'arrow', 'bow', 'spear']",14
392,30012-30.jpg,['still life'],1,"['flower', 'geometric', 'circle']",3
393,21406-10.jpg,[],0,[],0
394,21879-40.jpg,[],0,[],0
395,20824-40.jpg,['portrait'],1,"['1603-1625, Jacobean', 'hat (not on head)', 'man', 'number of figures - 1', 'drink / water', 'outdoor', 'foliage (separate from plant)', 'cup / glass', 'pitcher / jug']",9
396,21996-30.jpg,[],0,"['table', 'cup / glass', 'pipe', 'paper', 'candle', 'flooring', 'plate / platter', 'drinking', 'game playing', 'number of figures - 3', 'man', 'food, indeterminate', 'chair']",13
397,20277-10.jpg,['narrative'],1,"['ocean', 'building, other', 'battle', 'cloud', 'number of figures - indeterminate', 'armor', 'army', 'military figure', 'man', 'mountain', 'flag', 'smoke', 'ship', 'cannon', 'spear']",15
398,20201-10.jpg,['portrait'],1,"['staff / walking stick', 'number of figures - 1', 'man', '1603-1625, Jacobean']",4
399,31791-10.jpg,['portrait'],1,"['1200-1558, medieval / early Tudor', 'man', 'number of figures - 1', 'outdoor']",4
400,21368-40.jpg,[],0,[],0
401,20137-30.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'number of figures - 1', 'woman', 'flower']",4
402,31775-20.jpg,['maritime'],1,"['flag', 'cross', 'number of figures - 4', 'outdoor', 'period unknown', 'ocean', 'man', 'battle', 'smoke', 'ship', 'cannon']",11
403,30297-20.jpg,['portrait'],1,"['woman', 'number of figures - 2', 'man', 'couple', 'handkerchief', 'fan', '1603-1625, Jacobean']",7
404,21222-20.jpg,[],0,[],0
405,31692-10.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'outdoor', 'fan', 'woman', 'number of figures - 1', 'flower']",6
406,30133-20.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'woman', 'number of figures - 1', 'scepter', 'queen', 'orb', 'crown']",7
407,21850-20.jpg,[],0,[],0
408,21865-20.jpg,[],0,[],0
409,21189-30.jpg,[],0,[],0
410,30072-30.jpg,['portrait'],1,"['number of figures - 2', 'fan', 'man', 'couple', 'handkerchief', '1603-1625, Jacobean', 'woman', 'outdoor']",8
411,21704-20.jpg,[],0,[],0
412,20850-10.jpg,[],0,"['execution', '1660-1680, Restoration', 'figure, gender unspecified', 'man', 'number of figures - 5 or more', 'outdoor', 'gallows / scaffold', 'spear']",8
413,20223-30.jpg,['portrait'],1,"['number of figures - 1', 'man', '1625-1660, Caroline / Interregnum']",3
414,30258-30.jpg,['portrait'],1,"['1603-1625, Jacobean', 'woman', 'number of figures - 1']",3
415,30302-20.jpg,['portrait'],1,"['woman', '1603-1625, Jacobean', 'man', 'couple', 'handkerchief', 'fan', 'number of figures - 2']",7
416,20058-20.jpg,['animal art'],1,"['chicken', 'bird, unspecified', 'weasel / ermine', 'building, other', 'door / doorway', 'house', 'window', 'hill']",8
417,21754-40.jpg,[],0,[],0
418,20988-10.jpg,['narrative'],1,"['1603-1625, Jacobean', 'armor', 'man', 'military figure', 'number of figures - 3', 'staff / walking stick', 'weapon, indeterminate']",7
419,30212-30.jpg,['portrait'],1,"['number of figures - 1', 'man', 'outdoor', '1603-1625, Jacobean', 'staff / walking stick']",5
420,30132-40.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'number of figures - 1', 'woman', 'fan']",4
421,30086-20.jpg,['portrait'],1,"['man', 'number of figures - 1', '1603-1625, Jacobean', 'glove (in hand)', 'outdoor']",5
422,21184-20.jpg,[],0,[],0
423,20095-10.jpg,['portrait'],1,"['horse', '1558-1603, Elizabethan', 'man', 'number of figures - 1', 'brass instrument', 'cloud', 'mountain', 'plant, unspecified', 'rock']",9
424,31737-20.jpg,['narrative'],1,"['indoor', 'book', 'paper', 'number of figures - 5 or more', 'man', '1603-1625, Jacobean', 'hat (not on head)', 'window', 'wall', 'stool', 'table', 'quill / inkwell']",12
425,21857-20.jpg,[],0,[],0
426,21009-40.jpg,[],0,[],0
427,20155-40.jpg,['portrait'],1,"['plant, unspecified', 'number of figures - 1', 'man', '1603-1625, Jacobean']",4
428,21173-20.jpg,[],0,[],0
429,30358-20.jpg,['portrait'],1,"['number of figures - 1', 'man', '1603-1625, Jacobean']",3
430,30304-40.jpg,['portrait'],1,"['number of figures - 1', 'woman', 'fan', '1558-1603, Elizabethan']",4
431,21327-20.jpg,[],0,[],0
432,20944-30.jpg,[],0,"['Alphabet K', 'Alphabet M', 'Alphabet Q', 'Alphabet R', 'Alphabet W', 'stage', '1680-onward, late Stuart / Georgian', 'king', 'man', 'military figure', 'number of figures - 4', 'queen', 'woman', 'throne', 'indoor', 'crown', 'scepter', 'spear']",18
433,30223-30.jpg,['narrative'],1,"['man', 'number of figures - 1', '1603-1625, Jacobean', 'agricultural activity', 'crops', 'outdoor', 'field', 'farmer', 'hoe / rake']",9
434,20208-10.jpg,['portrait'],1,"['staff / walking stick', 'number of figures - 1', 'military figure', 'man', 'armor', '1558-1603, Elizabethan']",6
435,20041-10.jpg,['portrait'],1,"['1603-1625, Jacobean', 'armor', 'man', 'military figure', 'number of figures - 1', 'spear']",6
436,21178-30.jpg,[],0,[],0
437,20697-20.jpg,[],0,[],0
438,21768-10.jpg,['portrait'],1,"['door / doorway', 'house', 'road', 'window', '1660-1680, Restoration', 'fan', 'number of figures - 1', 'woman', 'cloud', 'forest', 'hill', 'sun']",12
439,21081-30.jpg,[],0,[],0
440,20255-30.jpg,['maritime'],1,"['ocean', 'cross', 'flag', 'ship']",4
441,20954-10.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'fan', 'number of figures - 1', 'woman', 'cloud', 'flower']",6
442,20929-10.jpg,['narrative'],1,"['horse', 'castle', 'door / doorway', 'window', '1625-1660, Caroline / Interregnum', 'man', 'number of figures - 1', 'cloud', 'hill', 'plant, unspecified', 'tree', 'flag', 'switch / whip']",13
443,30203-40.jpg,['portrait'],1,"['number of figures - 1', 'woman', '1200-1558, medieval / early Tudor', 'pomander']",4
444,20078-20.jpg,['portrait'],1,"['scroll', 'number of figures - 1', 'man', '1200-1558, medieval / early Tudor']",4
445,30043-40.jpg,['narrative'],1,"['stool', 'quill / inkwell', 'paper', 'book', 'man', '1558-1603, Elizabethan', 'table', 'scholar / lawyer / judge / official', 'hat (not on head)', 'number of figures - 5 or more', 'window', 'flooring', 'wall', 'indoor']",14
446,21312-30.jpg,[],0,[],0
447,21242-20.jpg,[],0,[],0
448,20215-30.jpg,['portrait'],1,"['woman', 'number of figures - 1', 'glove (in hand)', '1558-1603, Elizabethan']",4
449,21761-10.jpg,[],0,[],0
450,21031-10.jpg,[],0,[],0
451,21244-40.jpg,[],0,[],0
452,20670-40.jpg,['portrait'],1,"['1625-1660, Caroline / Interregnum', 'man', 'number of figures - 1', 'outdoor', 'plant, unspecified']",5
453,30074-10.jpg,['portrait'],1,"['number of figures - 1', '1603-1625, Jacobean', 'outdoor', 'man', 'scroll']",5
454,21963-10.jpg,[],0,[],0
455,21202-10.jpg,[],0,[],0
456,20045-20.jpg,['portrait'],1,"['1558-1603, Elizabethan', 'man', 'number of figures - 1', 'hill']",4
457,20899-10.jpg,['narrative'],1,"['period unknown', 'Mary / Madonna', 'number of figures - 2', 'bed', 'curtain', 'indoor', 'staff / walking stick']",7
458,21393-30.jpg,[],0,[],0
459,21728-20.jpg,[],0,[],0
460,21137-40.jpg,[],0,[],0
461,30386-20.jpg,['narrative'],1,"['figure, gender unspecified', '1625-1660, Caroline / Interregnum', 'number of figures - indeterminate', 'man', 'execution', 'outdoor', 'gallows / scaffold', 'rope', 'ax']",9
462,21207-40.jpg,[],0,[],0
463,30182-30.jpg,['portrait'],1,"['woman', 'breast (exposed)', '1603-1625, Jacobean', 'outdoor', 'number of figures - 1', 'flower']",6
464,21333-10.jpg,[],0,[],0
465,20790-20.jpg,['portrait'],1,"['regional dress - Scottish', 'man', 'number of figures - 1', 'bag', 'sword, unsheathed or on ground']",5
466,30171-30.jpg,['portrait'],1,"['fan', '1625-1660, Caroline / Interregnum', 'number of figures - 2', 'woman', 'man']",5
467,30028-40.jpg,['portrait'],1,"['number of figures - 1', '1558-1603, Elizabethan', 'woman', 'fan']",4
468,21045-50.jpg,[],0,[],0
469,30445-30.jpg,['portrait'],1,"['number of figures - 1', 'man', '1680-onward, late Stuart / Georgian', 'outdoor', 'plant, unspecified', 'building, other', 'door / doorway', 'cloud', 'tower', 'window', 'sign (trade)']",11
470,21166-10.jpg,[],0,[],0
471,31825-20.jpg,['portrait'],1,"['number of figures - 1', 'woman', 'water, inland', 'tree', 'outdoor', 'cloud', 'nude', 'fabric']",8
472,21176-20.jpg,[],0,[],0
473,31650-40.jpg,['maritime'],1,"['outdoor', 'ocean', 'ship']",3
474,20650-20.jpg,[],0,[],0
475,21345-20.jpg,[],0,[],0
476,20823-20.jpg,['portrait'],1,"['1660-1680, Restoration', 'man', 'number of figures - 1', 'outdoor', 'bush / hedge', 'bag']",6
477,21130-10.jpg,[],0,[],0
478,21012-10.jpg,[],0,[],0
479,20063-10.jpg,['portrait'],1,"['1603-1625, Jacobean', 'man', 'number of figures - 1', 'table', 'bag', 'chain', 'chest (treasure)', 'money']",8
